Race,Date,WPM,Accuracy,Text,Outcome
6789.,2017-09-09 20:49:33,217.32,100%,3550011,Win (1 of 3)
6788.,2017-09-09 20:48:22,164.42,98%,3640732,Win (1 of 3)
6787.,2017-09-09 20:47:05,152.26,98%,3620285,Win (1 of 3)
6786.,2017-09-09 20:45:58,190.81,98%,3641089,Win (1 of 3)
6785.,2017-09-09 20:45:03,168.80,99%,3622388,Win (1 of 3)
6784.,2017-09-09 20:43:36,166.54,98%,3620042,Win (1 of 3)
6783.,2017-09-09 20:42:25,157.33,99%,3621118,Win (1 of 3)
6782.,2017-09-09 20:41:29,146.12,97%,3640662,Win (1 of 3)
6781.,2017-09-09 20:40:15,195.64,99%,3811297,Win (1 of 3)
6780.,2017-09-09 20:39:05,146.35,97%,3622100,Win (1 of 3)
6779.,2017-09-09 20:37:54,223.18,99%,3811240,Win (1 of 3)
6778.,2017-09-09 20:36:59,167.42,98%,3640310,Win (1 of 3)
6777.,2017-09-09 20:36:11,163.85,98%,3621920,Win (1 of 3)
6776.,2017-09-09 20:34:55,186.48,97%,456,Win (1 of 3)
6775.,2017-09-09 20:33:32,190.19,99%,3811081,Win (1 of 3)
6774.,2017-09-09 20:32:09,185.94,99%,3810633,Win (1 of 4)
6773.,2017-09-09 20:30:46,182.53,99%,3621065,Win (1 of 3)
6772.,2017-09-09 20:29:25,178.28,100%,3810508,Win (1 of 3)
6771.,2017-09-09 20:28:15,185.23,98%,3640175,Win (1 of 3)
6770.,2017-09-09 20:26:31,208.50,99%,209,Win (1 of 2)
6769.,2017-09-09 20:24:58,172.32,98%,105,Win (1 of 2)
6768.,2017-09-09 20:22:41,169.58,99%,3622334,Win (1 of 2)
6767.,2017-09-09 20:20:47,202.33,100%,3810855,Win (1 of 2)
6766.,2017-09-09 20:19:33,181.64,99%,3621108,Win (1 of 2)
6765.,2017-09-09 20:17:59,168.04,97%,3620960,Win (1 of 2)
6764.,2017-09-09 20:16:42,181.90,99%,3810829,Win (1 of 2)
6763.,2017-09-09 20:15:35,178.17,99%,3100090,Win (1 of 2)
6762.,2017-09-09 20:14:15,181.61,98%,3622248,Win (1 of 2)
6761.,2017-09-09 20:13:02,162.20,98%,3550274,Win (1 of 2)
6760.,2017-09-07 20:22:43,298.76,100%,3641177,Win (1 of 2)
6759.,2017-09-02 22:55:59,230.00,100%,3640118,Win (1 of 2)
6758.,2017-09-02 22:52:41,245.70,100%,3811080,Win (1 of 2)
6757.,2017-09-02 22:52:23,223.52,100%,3811417,Win (1 of 2)
6756.,2017-09-02 22:51:50,202.32,98%,3810672,Win (1 of 2)
6755.,2017-09-02 22:51:17,234.76,100%,3640114,Win (1 of 2)
6754.,2017-09-02 22:49:48,219.59,99%,3620688,Win (1 of 2)
6753.,2017-09-02 22:49:18,241.67,100%,3640158,Win (1 of 2)
6752.,2017-09-02 22:47:10,222.44,100%,3810705,Win (1 of 2)
6751.,2017-09-02 22:46:56,259.65,100%,3810648,Win (1 of 2)
6750.,2017-09-02 22:44:25,212.09,99%,3640116,Win (1 of 2)
6749.,2017-09-02 22:44:06,218.48,99%,3640121,Win (1 of 2)
6748.,2017-09-02 22:42:13,232.82,100%,3640119,Win (1 of 2)
6747.,2017-09-02 22:41:10,236.80,100%,241,No win (2 of 2)
6746.,2017-09-02 22:40:23,227.51,100%,3810235,Win (1 of 2)
6745.,2017-09-02 22:39:06,225.92,99%,3100102,Win (1 of 2)
6744.,2017-09-02 22:38:09,222.55,99%,3100102,No win (2 of 2)
6743.,2017-09-02 22:37:28,219.99,99%,3810984,Win (1 of 2)
6742.,2017-09-02 22:36:48,232.47,100%,3811441,Win (1 of 2)
6741.,2017-09-02 22:35:45,221.72,100%,3640134,Win (1 of 2)
6740.,2017-09-02 22:34:04,223.88,100%,3640096,Win (1 of 2)
6739.,2017-09-02 22:33:44,234.48,100%,3810671,Win (1 of 2)
6738.,2017-09-02 22:33:13,232.67,100%,3640100,Win (1 of 2)
6737.,2017-09-02 20:29:27,235.17,100%,3810613,Win (1 of 2)
6736.,2017-09-02 20:28:58,242.03,100%,3811431,Win (1 of 2)
6735.,2017-09-02 20:27:05,267.41,100%,3810658,Win (1 of 2)
6734.,2017-09-02 20:26:37,240.33,100%,3640106,Win (1 of 2)
6733.,2017-09-02 20:26:09,246.58,100%,3811421,Win (1 of 2)
6732.,2017-09-02 20:25:35,231.78,100%,3640124,Win (1 of 2)
6731.,2017-09-02 20:24:07,224.23,100%,3810445,No win (2 of 2)
6730.,2017-09-02 20:22:31,254.28,100%,3810446,Win (1 of 2)
6729.,2017-09-02 20:12:34,217.70,99%,3810830,Win (1 of 2)
6728.,2017-09-02 20:07:38,160.69,98%,3641087,Win (1 of 2)
6727.,2017-09-02 20:05:17,199.58,99%,3640523,No win (1 of 1)
6726.,2017-09-02 20:04:53,200.64,99%,3641020,Win (1 of 2)
6725.,2017-09-02 20:03:43,202.66,99%,3810896,Win (1 of 2)
6724.,2017-09-02 20:00:57,220.12,100%,3622066,Win (1 of 2)
6723.,2017-09-02 19:54:47,176.52,99%,3810132,Win (1 of 2)
6722.,2017-09-02 19:53:35,187.03,99%,3810915,Win (1 of 2)
6721.,2017-09-02 19:51:19,166.99,98%,3810820,No win (1 of 1)
6720.,2017-08-31 21:59:13,149.68,98%,3811263,Win (1 of 2)
6719.,2017-08-31 21:40:28,263.30,100%,3640926,Win (1 of 2)
6718.,2017-08-31 21:38:39,191.29,99%,3811398,Win (1 of 2)
6717.,2017-08-31 21:37:51,180.85,97%,651,Win (1 of 2)
6716.,2017-08-31 21:36:44,192.58,99%,3640806,Win (1 of 2)
6715.,2017-08-31 21:34:51,229.21,100%,3622033,Win (1 of 2)
6714.,2017-08-31 21:32:04,179.47,99%,3811244,No win (1 of 1)
6713.,2017-08-31 21:31:24,180.29,99%,3810357,No win (1 of 1)
6712.,2017-08-31 21:26:48,221.97,100%,3640387,Win (1 of 2)
6711.,2017-08-31 21:25:42,184.10,99%,3810623,Win (1 of 2)
6710.,2017-08-31 21:24:06,169.84,99%,3810804,Win (1 of 2)
6709.,2017-08-31 21:22:23,239.13,100%,3621132,Win (1 of 2)
6708.,2017-08-24 21:28:26,260.04,100%,3550074,Win (1 of 2)
6707.,2017-08-24 18:24:56,196.96,99%,666,No win (1 of 1)
6706.,2017-08-24 00:20:50,214.83,100%,3620032,Win (1 of 2)
6705.,2017-08-24 00:20:21,194.73,99%,3620032,Win (1 of 2)
6704.,2017-08-24 00:15:33,181.39,99%,3622396,No win (1 of 1)
6703.,2017-08-24 00:14:52,162.97,99%,3640871,No win (1 of 1)
6702.,2017-08-23 21:31:34,203.60,99%,3550160,Win (1 of 2)
6701.,2017-08-23 21:23:51,182.33,99%,3810828,Win (1 of 2)
6700.,2017-08-17 22:38:17,216.63,100%,571,No win (1 of 1)
6699.,2017-08-14 22:24:08,184.92,99%,3620567,No win (1 of 1)
6698.,2017-08-14 21:55:53,198.56,99%,108,No win (1 of 1)
6697.,2017-08-14 21:55:13,215.64,100%,3811040,No win (1 of 1)
6696.,2017-08-14 21:51:45,212.68,98%,3622007,Win (1 of 2)
6695.,2017-08-14 21:48:50,198.09,99%,3622007,Win (1 of 2)
6694.,2017-08-14 21:44:10,177.48,98%,3640089,No win (1 of 1)
6693.,2017-08-14 21:43:42,175.25,98%,3100027,No win (1 of 1)
6692.,2017-08-14 21:43:17,203.07,99%,98,No win (1 of 1)
6691.,2017-08-14 21:42:23,169.01,99%,3811418,No win (1 of 1)
6690.,2017-08-14 21:41:44,157.76,98%,3622422,No win (1 of 1)
6689.,2017-08-14 21:40:58,186.58,99%,3641425,Win (1 of 2)
6688.,2017-08-14 21:28:37,172.95,98%,3810860,Win (1 of 2)
6687.,2017-08-14 21:26:37,201.27,100%,651,Win (1 of 2)
6686.,2017-08-14 21:24:05,211.66,99%,548,No win (1 of 1)
6685.,2017-08-14 21:23:28,151.67,99%,3810170,No win (1 of 1)
6684.,2017-08-14 21:21:45,187.15,99%,3622336,Win (1 of 2)
6683.,2017-08-05 00:32:41,210.43,99%,3620204,No win (1 of 1)
6682.,2017-08-05 00:31:06,164.66,99%,3810930,Win (1 of 2)
6681.,2017-07-28 23:58:32,212.55,100%,638,Win (1 of 2)
6680.,2017-07-28 23:55:17,222.54,100%,3620687,Win (1 of 2)
6679.,2017-07-28 23:46:58,242.69,100%,3550031,Win (1 of 2)
6678.,2017-07-28 23:46:02,168.17,100%,3550081,Win (1 of 2)
6677.,2017-07-28 23:43:39,183.25,100%,3100060,Win (1 of 4)
6676.,2017-07-28 23:43:06,175.22,99%,3620266,No win (2 of 5)
6675.,2017-07-28 23:42:23,189.39,98%,3622094,Win (1 of 4)
6674.,2017-07-28 23:41:55,188.62,99%,3810845,Win (1 of 5)
6673.,2017-07-28 23:29:52,172.46,99%,3810827,Win (1 of 4)
6672.,2017-07-28 23:28:48,166.51,99%,3622407,Win (1 of 3)
6671.,2017-07-28 23:27:41,147.90,98%,3810726,No win (2 of 2)
6670.,2017-07-28 23:26:56,151.81,98%,141,Win (1 of 3)
6669.,2017-07-28 23:25:50,169.93,99%,3621642,Win (1 of 3)
6668.,2017-07-28 23:25:00,163.14,98%,313,Win (1 of 5)
6667.,2017-07-28 23:24:22,188.91,99%,3620403,Win (1 of 5)
6666.,2017-07-28 23:23:25,210.58,100%,3622238,Win (1 of 3)
6665.,2017-07-28 23:22:25,178.41,99%,3810717,Win (1 of 3)
6664.,2017-07-28 23:21:29,170.65,99%,3640613,Win (1 of 2)
6663.,2017-07-28 23:19:46,177.36,98%,3640168,Win (1 of 2)
6662.,2017-07-28 23:19:01,168.79,98%,3810698,Win (1 of 4)
6661.,2017-07-28 23:18:12,140.97,97%,3100061,No win (2 of 2)
6660.,2017-07-28 23:17:23,182.42,99%,3810202,Win (1 of 5)
6659.,2017-07-28 23:16:18,205.83,99%,3100034,Win (1 of 4)
6658.,2017-07-28 23:15:42,185.16,99%,3622390,Win (1 of 3)
6657.,2017-07-28 23:14:58,187.42,100%,459,Win (1 of 3)
6656.,2017-07-28 23:14:15,185.70,99%,3621145,Win (1 of 4)
6655.,2017-07-28 23:13:29,158.51,97%,3640228,Win (1 of 4)
6654.,2017-07-28 23:12:58,172.26,99%,11,Win (1 of 5)
6653.,2017-07-28 23:12:25,134.28,97%,3640236,Win (1 of 4)
6652.,2017-07-28 23:11:41,151.54,98%,3810852,Win (1 of 3)
6651.,2017-07-28 23:11:02,191.59,99%,3550203,Win (1 of 3)
6650.,2017-07-28 23:10:23,190.21,100%,3810027,Win (1 of 3)
6649.,2017-07-28 23:09:38,137.71,97%,49,No win (2 of 4)
6648.,2017-07-28 23:08:05,189.65,99%,3640980,Win (1 of 3)
6647.,2017-07-28 23:07:27,192.16,99%,3621646,Win (1 of 3)
6646.,2017-07-28 23:02:42,164.39,99%,3640286,Win (1 of 5)
6645.,2017-07-28 23:02:04,157.79,99%,3622446,No win (2 of 4)
6644.,2017-07-28 23:01:30,170.94,100%,3810075,Win (1 of 3)
6643.,2017-07-28 23:00:53,163.28,99%,3622360,Win (1 of 3)
6642.,2017-07-28 22:59:48,161.94,98%,3622273,Win (1 of 4)
6641.,2017-07-28 22:55:21,147.36,98%,3810033,Win (1 of 4)
6640.,2017-07-28 22:54:17,184.08,99%,263,Win (1 of 4)
6639.,2017-07-28 22:53:36,153.25,99%,3810887,Win (1 of 4)
6638.,2017-07-28 22:53:06,155.81,99%,3810830,Win (1 of 4)
6637.,2017-07-28 22:52:30,160.38,98%,3640871,Win (1 of 4)
6636.,2017-07-28 22:51:21,154.91,98%,436,Win (1 of 3)
6635.,2017-07-28 22:44:01,180.79,98%,3640652,Win (1 of 4)
6634.,2017-07-28 22:43:07,203.76,100%,3622145,Win (1 of 5)
6633.,2017-07-28 22:42:15,157.10,98%,3810789,Win (1 of 2)
6632.,2017-07-28 22:41:14,154.55,99%,3810557,Win (1 of 4)
6631.,2017-07-28 22:40:31,168.41,99%,400,Win (1 of 3)
6630.,2017-07-28 22:39:34,171.01,99%,519,Win (1 of 4)
6629.,2017-07-28 22:38:29,195.84,100%,19,Win (1 of 3)
6628.,2017-07-28 22:37:59,168.47,98%,3622426,Win (1 of 4)
6627.,2017-07-28 22:37:11,151.97,99%,3620073,Win (1 of 3)
6626.,2017-07-28 22:36:41,155.69,99%,3810481,Win (1 of 5)
6625.,2017-07-28 22:36:09,191.36,99%,3622228,Win (1 of 2)
6624.,2017-07-28 22:35:45,163.55,99%,3622404,Win (1 of 5)
6623.,2017-07-28 22:35:07,145.44,96%,3622145,No win (2 of 4)
6622.,2017-07-28 22:34:25,174.95,99%,3622201,Win (1 of 3)
6621.,2017-07-28 22:32:56,206.97,100%,3810750,Win (1 of 3)
6620.,2017-07-28 22:32:22,158.48,98%,3640990,Win (1 of 3)
6619.,2017-07-28 22:31:33,167.39,99%,3550198,Win (1 of 2)
6618.,2017-07-28 22:26:04,156.13,98%,3622257,Win (1 of 3)
6617.,2017-07-28 22:25:06,150.19,98%,3622377,Win (1 of 3)
6616.,2017-07-28 22:24:11,186.06,99%,3550103,Win (1 of 3)
6615.,2017-07-28 22:22:56,174.28,98%,3620285,Win (1 of 3)
6614.,2017-07-28 22:22:08,173.72,98%,3640433,Win (1 of 3)
6613.,2017-07-28 22:21:22,177.11,99%,3640613,Win (1 of 3)
6612.,2017-07-28 22:20:15,190.99,100%,3641141,Win (1 of 3)
6611.,2017-07-28 22:19:38,169.46,98%,3810826,Win (1 of 2)
6610.,2017-07-28 22:19:02,202.42,99%,3810381,Win (1 of 4)
6609.,2017-07-28 22:18:19,184.84,99%,591,Win (1 of 3)
6608.,2017-07-28 22:17:04,168.67,98%,3810018,Win (1 of 4)
6607.,2017-07-28 22:16:14,185.02,98%,3550127,Win (1 of 3)
6606.,2017-07-28 22:15:24,178.02,99%,3622418,Win (1 of 2)
6605.,2017-07-28 22:14:39,169.50,99%,3550069,Win (1 of 2)
6604.,2017-07-28 22:13:51,162.53,99%,3621215,Win (1 of 3)
6603.,2017-07-28 22:13:22,133.22,97%,3810005,Win (1 of 4)
6602.,2017-07-28 22:12:30,147.84,97%,465,Win (1 of 4)
6601.,2017-07-28 22:11:41,146.91,98%,3622255,Win (1 of 3)
6600.,2017-07-28 22:10:59,161.63,99%,3622410,Win (1 of 3)
6599.,2017-07-28 22:10:11,172.22,99%,3641135,Win (1 of 5)
6598.,2017-07-28 22:09:44,146.76,99%,3550193,No win (2 of 2)
6597.,2017-07-28 22:09:11,170.43,99%,3622197,Win (1 of 2)
6596.,2017-07-28 22:08:31,160.18,98%,3640805,Win (1 of 3)
6595.,2017-07-28 22:07:53,178.17,99%,3621688,Win (1 of 4)
6594.,2017-07-28 22:06:28,213.43,99%,3621515,Win (1 of 5)
6593.,2017-07-28 22:05:53,176.49,98%,3641073,Win (1 of 4)
6592.,2017-07-28 22:03:28,170.47,98%,3100045,Win (1 of 2)
6591.,2017-07-28 22:02:38,146.84,98%,3810800,Win (1 of 4)
6590.,2017-07-28 22:01:28,169.15,98%,3621391,Win (1 of 3)
6589.,2017-07-28 22:00:30,144.38,98%,3621291,Win (1 of 5)
6588.,2017-07-28 21:59:49,172.29,99%,3810053,Win (1 of 4)
6587.,2017-07-28 21:59:03,182.38,99%,3621464,Win (1 of 4)
6586.,2017-07-28 21:58:21,166.22,96%,492,Win (1 of 4)
6585.,2017-07-28 21:57:42,151.23,97%,3621110,Win (1 of 3)
6584.,2017-07-28 21:56:58,184.95,98%,3550089,Win (1 of 3)
6583.,2017-07-28 21:56:25,202.48,100%,689,Win (1 of 5)
6582.,2017-07-28 21:55:48,157.82,98%,3811408,Win (1 of 3)
6581.,2017-07-28 21:54:54,175.82,99%,586,Win (1 of 3)
6580.,2017-07-28 21:54:04,177.34,99%,3810725,Win (1 of 5)
6579.,2017-07-28 21:53:11,209.46,99%,3550178,Win (1 of 4)
6578.,2017-07-28 21:52:08,215.14,100%,666,Win (1 of 3)
6577.,2017-07-28 21:51:26,194.69,99%,3640228,Win (1 of 5)
6576.,2017-07-28 21:50:50,152.46,98%,3810895,Win (1 of 4)
6575.,2017-07-28 21:49:57,181.85,99%,3810575,Win (1 of 3)
6574.,2017-07-28 21:49:15,134.92,98%,3622388,Win (1 of 4)
6573.,2017-07-28 21:48:29,168.89,98%,625,Win (1 of 3)
6572.,2017-07-28 21:47:28,198.66,100%,3622238,Win (1 of 5)
6571.,2017-07-28 21:46:52,186.08,99%,3621068,Win (1 of 4)
6570.,2017-07-28 21:46:15,186.17,99%,3810591,Win (1 of 5)
6569.,2017-07-28 21:45:33,145.71,98%,381,Win (1 of 2)
6568.,2017-07-28 21:44:48,163.02,98%,3640749,Win (1 of 3)
6567.,2017-07-28 21:44:05,166.48,100%,3620405,Win (1 of 5)
6566.,2017-07-28 21:43:31,165.54,98%,2,Win (1 of 5)
6565.,2017-07-28 21:42:51,180.28,100%,695,Win (1 of 4)
6564.,2017-07-28 21:42:18,169.74,99%,3810067,Win (1 of 4)
6563.,2017-07-28 21:41:42,175.76,98%,3640652,Win (1 of 2)
6562.,2017-07-28 21:41:00,137.47,99%,3640075,Win (1 of 3)
6561.,2017-07-28 21:40:05,179.20,99%,3620361,Win (1 of 5)
6560.,2017-07-28 21:39:18,191.57,99%,3810606,Win (1 of 4)
6559.,2017-07-28 21:38:45,164.63,98%,3620242,Win (1 of 2)
6558.,2017-07-28 21:38:11,175.06,99%,3550235,Win (1 of 3)
6557.,2017-07-28 21:37:26,171.14,98%,3810560,Win (1 of 3)
6556.,2017-07-28 21:36:22,176.88,99%,3621336,Win (1 of 3)
6555.,2017-07-28 21:35:23,163.31,98%,3811051,Win (1 of 2)
6554.,2017-07-28 21:34:45,218.78,100%,3550143,Win (1 of 2)
6553.,2017-07-28 21:34:10,148.47,98%,3620239,Win (1 of 2)
6552.,2017-07-28 21:33:05,174.27,97%,3640168,Win (1 of 2)
6551.,2017-07-28 21:32:37,173.50,99%,3811081,Win (1 of 2)
6550.,2017-07-28 21:31:58,164.00,99%,3622289,Win (1 of 2)
6549.,2017-07-28 21:31:22,172.52,99%,3641145,Win (1 of 2)
6548.,2017-07-28 21:30:44,143.28,97%,3550020,Win (1 of 2)
6547.,2017-07-28 21:30:09,185.70,99%,174,Win (1 of 3)
6546.,2017-07-28 21:29:33,165.44,97%,3622396,Win (1 of 3)
6545.,2017-07-28 21:28:58,163.82,98%,3620981,Win (1 of 3)
6544.,2017-07-28 21:28:11,187.81,98%,3621133,Win (1 of 3)
6543.,2017-07-28 21:26:53,166.95,99%,3621234,Win (1 of 3)
6542.,2017-07-28 21:26:11,160.05,98%,106,Win (1 of 3)
6541.,2017-07-27 17:33:55,174.21,97%,285,Win (1 of 5)
6540.,2017-07-27 17:33:28,154.44,98%,3550111,No win (2 of 5)
6539.,2017-07-27 17:32:40,178.56,99%,3640978,Win (1 of 5)
6538.,2017-07-27 17:32:04,152.91,98%,3640092,Win (1 of 5)
6537.,2017-07-27 17:31:28,172.20,99%,172,Win (1 of 4)
6536.,2017-07-27 17:30:57,193.89,99%,3621822,Win (1 of 5)
6535.,2017-07-27 17:30:29,136.01,96%,3810719,No win (2 of 5)
6534.,2017-07-27 17:29:50,140.18,97%,3810307,Win (1 of 3)
6533.,2017-07-27 17:29:05,144.17,98%,3620741,Win (1 of 4)
6532.,2017-07-27 17:28:23,162.07,97%,666,Win (1 of 5)
6531.,2017-07-27 17:27:39,171.56,99%,3621027,No win (1 of 1)
6530.,2017-07-24 21:02:27,207.40,100%,3811040,Win (1 of 2)
6529.,2017-07-22 17:27:11,165.32,99%,3622423,Win (1 of 3)
6528.,2017-07-22 17:26:30,173.24,99%,3620598,Win (1 of 2)
6527.,2017-07-22 17:25:42,172.10,98%,108,Win (1 of 2)
6526.,2017-07-22 17:24:31,147.35,97%,371,Win (1 of 3)
6525.,2017-07-22 17:23:38,201.67,100%,3550103,Win (1 of 2)
6524.,2017-07-22 17:23:07,157.56,98%,3810477,Win (1 of 3)
6523.,2017-07-22 17:22:06,168.95,98%,3622239,Win (1 of 2)
6522.,2017-07-22 17:21:05,166.67,98%,3622292,Win (1 of 2)
6521.,2017-07-22 17:20:10,163.53,98%,3640723,Win (1 of 3)
6520.,2017-07-22 17:19:41,202.00,98%,3100076,Win (1 of 3)
6519.,2017-07-22 17:17:29,176.98,99%,212,Win (1 of 2)
6518.,2017-07-22 03:37:15,171.63,99%,3810488,No win (1 of 1)
6517.,2017-07-20 18:40:26,184.68,100%,638,No win (2 of 2)
6516.,2017-07-14 14:40:08,179.20,99%,669,Win (1 of 4)
6515.,2017-07-14 14:32:17,214.58,100%,3622235,Win (1 of 2)
6514.,2017-07-14 14:30:11,191.20,100%,3621376,Win (1 of 5)
6513.,2017-07-14 14:29:37,166.25,98%,247,Win (1 of 3)
6512.,2017-07-14 14:28:56,182.84,99%,3550100,Win (1 of 3)
6511.,2017-07-14 14:28:03,153.20,99%,3640743,Win (1 of 3)
6510.,2017-07-14 14:26:07,168.17,98%,355,No win (2 of 4)
6509.,2017-07-14 14:25:26,150.81,98%,308,Win (1 of 4)
6508.,2017-07-14 14:24:08,164.35,99%,582,No win (2 of 4)
6507.,2017-07-14 14:23:13,167.26,98%,3621458,Win (1 of 3)
6506.,2017-07-14 14:22:34,148.31,97%,3622243,No win (2 of 4)
6505.,2017-07-14 14:21:57,171.05,98%,3810901,Win (1 of 2)
6504.,2017-07-14 14:18:59,156.86,97%,601,No win (2 of 3)
6503.,2017-07-14 14:17:48,134.63,98%,388,No win (2 of 4)
6502.,2017-07-14 14:17:02,152.74,99%,3621336,No win (2 of 5)
6501.,2017-07-14 14:16:17,183.15,99%,151,Win (1 of 3)
6500.,2017-07-14 14:15:24,157.95,99%,463,No win (2 of 3)
6499.,2017-07-14 14:14:29,169.79,98%,114,No win (2 of 2)
6498.,2017-07-14 14:13:36,172.80,98%,3622335,No win (2 of 2)
6497.,2017-07-14 14:12:57,179.56,99%,317,Win (1 of 3)
6496.,2017-07-14 14:12:18,168.94,99%,3621180,Win (1 of 4)
6495.,2017-07-14 14:11:02,213.18,100%,3621132,Win (1 of 2)
6494.,2017-07-14 14:10:13,179.31,99%,97,No win (2 of 4)
6493.,2017-07-14 14:07:33,201.23,99%,544,Win (1 of 3)
6492.,2017-07-14 14:06:55,151.23,99%,3621240,Win (1 of 3)
6491.,2017-07-14 14:06:11,170.24,99%,3622319,Win (1 of 4)
6490.,2017-07-14 14:04:14,178.58,99%,327,Win (1 of 2)
6489.,2017-07-14 14:03:34,200.51,99%,3550117,Win (1 of 2)
6488.,2017-07-14 14:03:04,172.78,99%,3620546,No win (2 of 4)
6487.,2017-07-14 14:01:39,150.30,99%,3622322,No win (1 of 1)
6486.,2017-07-14 13:58:20,186.82,99%,546,No win (1 of 1)
6485.,2017-07-12 22:33:44,161.65,99%,3622373,Win (1 of 3)
6484.,2017-07-12 22:32:53,156.03,98%,3550212,Win (1 of 2)
6483.,2017-07-12 22:32:15,162.82,99%,48,Win (1 of 3)
6482.,2017-07-12 22:31:42,169.49,99%,3622265,Win (1 of 3)
6481.,2017-07-12 22:30:26,182.75,99%,3622226,Win (1 of 5)
6480.,2017-07-12 22:29:54,185.48,98%,3622350,Win (1 of 4)
6479.,2017-07-12 22:29:13,167.18,99%,744,Win (1 of 3)
6478.,2017-07-12 22:28:26,163.79,98%,3811447,Win (1 of 4)
6477.,2017-07-12 22:27:38,174.98,98%,3622319,Win (1 of 5)
6476.,2017-07-12 22:27:08,150.17,98%,59,No win (2 of 4)
6475.,2017-07-12 22:26:32,161.90,99%,3620954,Win (1 of 5)
6474.,2017-07-12 22:25:52,176.58,99%,3550195,Win (1 of 5)
6473.,2017-07-12 22:25:22,180.76,99%,3810832,Win (1 of 4)
6472.,2017-07-12 22:24:43,140.31,98%,3622371,Win (1 of 4)
6471.,2017-07-12 22:23:47,192.07,99%,3640131,Win (1 of 5)
6470.,2017-07-12 22:23:18,157.33,97%,3100075,Win (1 of 3)
6469.,2017-07-12 22:22:50,165.97,99%,3810124,Win (1 of 3)
6468.,2017-07-12 22:22:17,177.17,99%,3622201,Win (1 of 3)
6467.,2017-07-12 22:21:32,172.48,99%,101,Win (1 of 3)
6466.,2017-07-12 22:20:57,172.92,99%,3620485,Win (1 of 4)
6465.,2017-07-12 22:19:16,182.40,99%,3621408,Win (1 of 3)
6464.,2017-07-12 22:18:31,160.48,98%,3550168,Win (1 of 2)
6463.,2017-07-12 22:17:36,171.78,99%,3640761,Win (1 of 3)
6462.,2017-07-12 22:16:51,158.21,99%,3640787,Win (1 of 3)
6461.,2017-07-12 22:16:16,173.13,98%,3640385,Win (1 of 4)
6460.,2017-07-12 22:15:36,153.33,98%,3622334,Win (1 of 4)
6459.,2017-07-12 22:14:40,172.33,99%,3100050,Win (1 of 5)
6458.,2017-07-12 22:14:09,182.31,99%,3810624,Win (1 of 3)
6457.,2017-07-12 22:13:32,169.18,98%,3810380,Win (1 of 3)
6456.,2017-07-12 22:12:52,192.56,100%,3620627,Win (1 of 4)
6455.,2017-07-12 22:12:27,176.44,99%,3621635,Win (1 of 3)
6454.,2017-07-12 22:11:48,212.85,100%,3640107,Win (1 of 5)
6453.,2017-07-12 22:11:19,151.91,98%,3810490,Win (1 of 2)
6452.,2017-07-12 22:10:31,181.06,99%,3811452,Win (1 of 2)
6451.,2017-07-12 22:09:32,160.42,98%,3811444,Win (1 of 4)
6450.,2017-07-12 22:08:12,184.81,98%,3621646,Win (1 of 3)
6449.,2017-07-12 22:07:40,193.44,99%,3810489,Win (1 of 2)
6448.,2017-07-12 22:07:05,194.61,100%,3550197,Win (1 of 4)
6447.,2017-07-12 22:06:25,191.47,99%,188,Win (1 of 5)
6446.,2017-07-12 22:05:51,193.38,99%,3620279,Win (1 of 4)
6445.,2017-07-12 22:05:27,153.48,98%,188,Win (1 of 4)
6444.,2017-07-12 22:04:54,137.62,97%,3640922,Win (1 of 5)
6443.,2017-07-12 22:04:22,152.40,99%,3640355,Win (1 of 3)
6442.,2017-07-12 22:03:52,230.44,100%,3621314,Win (1 of 2)
6441.,2017-07-12 22:03:32,150.63,97%,3550113,No win (2 of 2)
6440.,2017-07-12 22:02:54,185.18,99%,3550091,Win (1 of 3)
6439.,2017-07-12 22:02:19,155.01,98%,3640294,Win (1 of 4)
6438.,2017-07-12 22:00:29,174.30,98%,239,Win (1 of 3)
6437.,2017-07-12 21:45:28,180.18,99%,328,Win (1 of 3)
6436.,2017-07-12 21:43:46,176.99,99%,3810899,Win (1 of 2)
6435.,2017-07-12 21:23:51,186.06,100%,3550207,No win (1 of 1)
6434.,2017-07-10 21:50:53,165.33,99%,622,Win (1 of 2)
6433.,2017-07-10 21:49:51,188.18,99%,3620269,Win (1 of 2)
6432.,2017-07-10 21:49:18,183.25,99%,282,Win (1 of 2)
6431.,2017-07-10 21:47:57,185.89,99%,3640826,No win (2 of 2)
6430.,2017-07-10 21:47:23,202.74,100%,224,Win (1 of 2)
6429.,2017-07-10 21:46:38,180.76,99%,466,Win (1 of 2)
6428.,2017-07-10 21:45:59,192.60,99%,328,Win (1 of 2)
6427.,2017-07-10 21:44:12,181.91,100%,3620625,Win (1 of 2)
6426.,2017-07-10 21:41:48,184.98,99%,3621443,Win (1 of 2)
6425.,2017-07-10 21:41:25,225.64,100%,3621223,Win (1 of 2)
6424.,2017-07-10 21:39:18,160.17,98%,115,Win (1 of 2)
6423.,2017-07-10 21:34:53,185.32,99%,67,Win (1 of 2)
6422.,2017-07-10 21:33:37,186.26,99%,94,Win (1 of 2)
6421.,2017-07-10 21:32:57,184.52,99%,247,Win (1 of 2)
6420.,2017-07-10 21:31:56,179.58,97%,3620690,Win (1 of 2)
6419.,2017-07-10 21:30:50,217.03,100%,3550010,Win (1 of 2)
